country,country_code_2_digit,country_code_3_digit,population,reported_date,source,ICU_occupancy_count,hospital_occupancy_count
Czechia,CZ,CZE,10649800,2022-06-24,Country_Website,5,140
Czechia,CZ,CZE,10649800,2022-06-25,Country_Website,5,115
Czechia,CZ,CZE,10649800,2022-06-26,Country_Website,6,135
Czechia,CZ,CZE,10649800,2022-06-13,Country_Website,4,106
Czechia,CZ,CZE,10649800,2022-06-14,Country_Website,4,112
Czechia,CZ,CZE,10649800,2022-06-15,Country_Website,4,106
Czechia,CZ,CZE,10649800,2022-06-16,Country_Website,4,116
Czechia,CZ,CZE,10649800,2022-06-17,Country_Website,2,112
Czechia,CZ,CZE,10649800,2022-06-18,Country_Website,1,88
Czechia,CZ,CZE,10649800,2022-06-19,Country_Website,2,102
Czechia,CZ,CZE,10649800,2022-06-06,Country_Website,10,117
Czechia,CZ,CZE,10649800,2022-06-07,Country_Website,8,111
Czechia,CZ,CZE,10649800,2022-06-08,Country_Website,9,107
Czechia,CZ,CZE,10649800,2022-06-09,Country_Website,7,110
Czechia,CZ,CZE,10649800,2022-06-10,Country_Website,4,111
Czechia,CZ,CZE,10649800,2022-06-11,Country_Website,6,98
Czechia,CZ,CZE,10649800,2022-06-12,Country_Website,4,97
Czechia,CZ,CZE,10649800,2022-05-30,Country_Website,11,129
Czechia,CZ,CZE,10649800,2022-05-31,Country_Website,12,131
Czechia,CZ,CZE,10649800,2022-06-01,Country_Website,11,132
Czechia,CZ,CZE,10649800,2022-06-02,Country_Website,10,109
Czechia,CZ,CZE,10649800,2022-06-03,Country_Website,9,117
Czechia,CZ,CZE,10649800,2022-06-04,Country_Website,9,100
Czechia,CZ,CZE,10649800,2022-06-05,Country_Website,10,101
Czechia,CZ,CZE,10649800,2022-05-23,Country_Website,14,194
Czechia,CZ,CZE,10649800,2022-05-24,Country_Website,14,171
Czechia,CZ,CZE,10649800,2022-05-25,Country_Website,12,150
Czechia,CZ,CZE,10649800,2022-05-26,Country_Website,9,152
Czechia,CZ,CZE,10649800,2022-05-27,Country_Website,11,139
Czechia,CZ,CZE,10649800,2022-05-28,Country_Website,12,115
Czechia,CZ,CZE,10649800,2022-05-29,Country_Website,11,118
Czechia,CZ,CZE,10649800,2022-05-16,Country_Website,10,246
Czechia,CZ,CZE,10649800,2022-05-17,Country_Website,9,230
Czechia,CZ,CZE,10649800,2022-05-18,Country_Website,9,219
Czechia,CZ,CZE,10649800,2022-05-19,Country_Website,7,215
Czechia,CZ,CZE,10649800,2022-05-20,Country_Website,12,212
Czechia,CZ,CZE,10649800,2022-05-21,Country_Website,13,181
Czechia,CZ,CZE,10649800,2022-05-22,Country_Website,10,177
Czechia,CZ,CZE,10649800,2022-05-09,Country_Website,18,444
Czechia,CZ,CZE,10649800,2022-05-10,Country_Website,16,394
Czechia,CZ,CZE,10649800,2022-05-11,Country_Website,17,351
Czechia,CZ,CZE,10649800,2022-05-12,Country_Website,15,316
Czechia,CZ,CZE,10649800,2022-05-13,Country_Website,14,284
Czechia,CZ,CZE,10649800,2022-05-14,Country_Website,14,229
Czechia,CZ,CZE,10649800,2022-05-15,Country_Website,10,228
Czechia,CZ,CZE,10649800,2022-05-02,Country_Website,30,710
Czechia,CZ,CZE,10649800,2022-05-03,Country_Website,31,679
Czechia,CZ,CZE,10649800,2022-05-04,Country_Website,28,602
Czechia,CZ,CZE,10649800,2022-05-05,Country_Website,25,537
Czechia,CZ,CZE,10649800,2022-05-06,Country_Website,27,493
Czechia,CZ,CZE,10649800,2022-05-07,Country_Website,19,409
Czechia,CZ,CZE,10649800,2022-05-08,Country_Website,18,411
Czechia,CZ,CZE,10649800,2022-04-25,Country_Website,49,961
Czechia,CZ,CZE,10649800,2022-04-26,Country_Website,46,980
Czechia,CZ,CZE,10649800,2022-04-27,Country_Website,34,920
Czechia,CZ,CZE,10649800,2022-04-28,Country_Website,33,878
Czechia,CZ,CZE,10649800,2022-04-29,Country_Website,29,795
Czechia,CZ,CZE,10649800,2022-04-30,Country_Website,32,672
Czechia,CZ,CZE,10649800,2022-05-01,Country_Website,28,646
Czechia,CZ,CZE,10649800,2022-04-18,Country_Website,61,1012
Czechia,CZ,CZE,10649800,2022-04-19,Country_Website,67,1215
Czechia,CZ,CZE,10649800,2022-04-20,Country_Website,61,1139
Czechia,CZ,CZE,10649800,2022-04-21,Country_Website,56,1084
Czechia,CZ,CZE,10649800,2022-04-22,Country_Website,53,989
Czechia,CZ,CZE,10649800,2022-04-23,Country_Website,45,853
Czechia,CZ,CZE,10649800,2022-04-24,Country_Website,45,852
Czechia,CZ,CZE,10649800,2022-04-11,Country_Website,84,1515
Czechia,CZ,CZE,10649800,2022-04-12,Country_Website,78,1460
Czechia,CZ,CZE,10649800,2022-04-13,Country_Website,82,1369
Czechia,CZ,CZE,10649800,2022-04-14,Country_Website,83,1280
Czechia,CZ,CZE,10649800,2022-04-15,Country_Website,69,1022
Czechia,CZ,CZE,10649800,2022-04-16,Country_Website,63,999
Czechia,CZ,CZE,10649800,2022-04-17,Country_Website,62,987
Czechia,CZ,CZE,10649800,2022-04-04,Country_Website,108,1866
Czechia,CZ,CZE,10649800,2022-04-05,Country_Website,120,1833
Czechia,CZ,CZE,10649800,2022-04-06,Country_Website,102,1740
Czechia,CZ,CZE,10649800,2022-04-07,Country_Website,103,1633
Czechia,CZ,CZE,10649800,2022-04-08,Country_Website,98,1556
Czechia,CZ,CZE,10649800,2022-04-09,Country_Website,83,1349
Czechia,CZ,CZE,10649800,2022-04-10,Country_Website,75,1362
Czechia,CZ,CZE,10649800,2022-03-28,Country_Website,114,2147
Czechia,CZ,CZE,10649800,2022-03-29,Country_Website,108,2056
Czechia,CZ,CZE,10649800,2022-03-30,Country_Website,98,1938
Czechia,CZ,CZE,10649800,2022-03-31,Country_Website,104,1865
Czechia,CZ,CZE,10649800,2022-04-01,Country_Website,104,1803
Czechia,CZ,CZE,10649800,2022-04-02,Country_Website,108,1645
Czechia,CZ,CZE,10649800,2022-04-03,Country_Website,105,1624
Czechia,CZ,CZE,10649800,2022-03-21,Country_Website,138,2371
Czechia,CZ,CZE,10649800,2022-03-22,Country_Website,131,2302
Czechia,CZ,CZE,10649800,2022-03-23,Country_Website,118,2204
Czechia,CZ,CZE,10649800,2022-03-24,Country_Website,124,2102
Czechia,CZ,CZE,10649800,2022-03-25,Country_Website,120,2095
Czechia,CZ,CZE,10649800,2022-03-26,Country_Website,115,1819
Czechia,CZ,CZE,10649800,2022-03-27,Country_Website,104,1837
Czechia,CZ,CZE,10649800,2022-03-14,Country_Website,133,2507
Czechia,CZ,CZE,10649800,2022-03-15,Country_Website,140,2446
Czechia,CZ,CZE,10649800,2022-03-16,Country_Website,143,2388
Czechia,CZ,CZE,10649800,2022-03-17,Country_Website,148,2326
Czechia,CZ,CZE,10649800,2022-03-18,Country_Website,135,2297
Czechia,CZ,CZE,10649800,2022-03-19,Country_Website,123,2062
Czechia,CZ,CZE,10649800,2022-03-20,Country_Website,132,2103
Czechia,CZ,CZE,10649800,2022-03-07,Country_Website,177,2573
Czechia,CZ,CZE,10649800,2022-03-08,Country_Website,162,2487
Czechia,CZ,CZE,10649800,2022-03-09,Country_Website,149,2418
Czechia,CZ,CZE,10649800,2022-03-10,Country_Website,135,2349
Czechia,CZ,CZE,10649800,2022-03-11,Country_Website,128,2342
Czechia,CZ,CZE,10649800,2022-03-12,Country_Website,118,2155
Czechia,CZ,CZE,10649800,2022-03-13,Country_Website,129,2194
Czechia,CZ,CZE,10649800,2022-02-28,Country_Website,241,3265
Czechia,CZ,CZE,10649800,2022-03-01,Country_Website,217,3028
Czechia,CZ,CZE,10649800,2022-03-02,Country_Website,205,2783
Czechia,CZ,CZE,10649800,2022-03-03,Country_Website,198,2646
Czechia,CZ,CZE,10649800,2022-03-04,Country_Website,186,2529
Czechia,CZ,CZE,10649800,2022-03-05,Country_Website,182,2212
Czechia,CZ,CZE,10649800,2022-03-06,Country_Website,176,2263
Czechia,CZ,CZE,10649800,2022-02-21,Country_Website,242,3917
Czechia,CZ,CZE,10649800,2022-02-22,Country_Website,246,3677
Czechia,CZ,CZE,10649800,2022-02-23,Country_Website,257,3489
Czechia,CZ,CZE,10649800,2022-02-24,Country_Website,251,3436
Czechia,CZ,CZE,10649800,2022-02-25,Country_Website,244,3264
Czechia,CZ,CZE,10649800,2022-02-26,Country_Website,234,2911
Czechia,CZ,CZE,10649800,2022-02-27,Country_Website,241,2941
Czechia,CZ,CZE,10649800,2022-02-14,Country_Website,276,4326
Czechia,CZ,CZE,10649800,2022-02-15,Country_Website,288,4193
Czechia,CZ,CZE,10649800,2022-02-16,Country_Website,282,4097
Czechia,CZ,CZE,10649800,2022-02-17,Country_Website,267,4024
Czechia,CZ,CZE,10649800,2022-02-18,Country_Website,251,3798
Czechia,CZ,CZE,10649800,2022-02-19,Country_Website,236,3493
Czechia,CZ,CZE,10649800,2022-02-20,Country_Website,234,3536
Czechia,CZ,CZE,10649800,2022-02-07,Country_Website,235,3916
Czechia,CZ,CZE,10649800,2022-02-08,Country_Website,242,3970
Czechia,CZ,CZE,10649800,2022-02-09,Country_Website,251,4030
Czechia,CZ,CZE,10649800,2022-02-10,Country_Website,267,4094
Czechia,CZ,CZE,10649800,2022-02-11,Country_Website,273,4167
Czechia,CZ,CZE,10649800,2022-02-12,Country_Website,260,3839
Czechia,CZ,CZE,10649800,2022-02-13,Country_Website,263,3867
Czechia,CZ,CZE,10649800,2022-01-31,Country_Website,212,2865
Czechia,CZ,CZE,10649800,2022-02-01,Country_Website,219,3066
Czechia,CZ,CZE,10649800,2022-02-02,Country_Website,220,3223
Czechia,CZ,CZE,10649800,2022-02-03,Country_Website,211,3304
Czechia,CZ,CZE,10649800,2022-02-04,Country_Website,220,3414
Czechia,CZ,CZE,10649800,2022-02-05,Country_Website,215,3223
Czechia,CZ,CZE,10649800,2022-02-06,Country_Website,218,3306
Czechia,CZ,CZE,10649800,2022-01-24,Country_Website,209,1914
Czechia,CZ,CZE,10649800,2022-01-25,Country_Website,209,1946
Czechia,CZ,CZE,10649800,2022-01-26,Country_Website,199,2038
Czechia,CZ,CZE,10649800,2022-01-27,Country_Website,196,2205
Czechia,CZ,CZE,10649800,2022-01-28,Country_Website,190,2387
Czechia,CZ,CZE,10649800,2022-01-29,Country_Website,191,2212
Czechia,CZ,CZE,10649800,2022-01-30,Country_Website,199,2380
Czechia,CZ,CZE,10649800,2022-01-17,Country_Website,295,1827
Czechia,CZ,CZE,10649800,2022-01-18,Country_Website,267,1738
Czechia,CZ,CZE,10649800,2022-01-19,Country_Website,251,1685
Czechia,CZ,CZE,10649800,2022-01-20,Country_Website,226,1662
Czechia,CZ,CZE,10649800,2022-01-21,Country_Website,206,1638
Czechia,CZ,CZE,10649800,2022-01-22,Country_Website,201,1540
Czechia,CZ,CZE,10649800,2022-01-23,Country_Website,194,1616
Czechia,CZ,CZE,10649800,2022-01-10,Country_Website,438,2477
Czechia,CZ,CZE,10649800,2022-01-11,Country_Website,421,2312
Czechia,CZ,CZE,10649800,2022-01-12,Country_Website,389,2127
Czechia,CZ,CZE,10649800,2022-01-13,Country_Website,373,2003
Czechia,CZ,CZE,10649800,2022-01-14,Country_Website,344,1851
Czechia,CZ,CZE,10649800,2022-01-15,Country_Website,317,1662
Czechia,CZ,CZE,10649800,2022-01-16,Country_Website,306,1668
Czechia,CZ,CZE,10649800,2022-01-03,Country_Website,563,3090
Czechia,CZ,CZE,10649800,2022-01-04,Country_Website,528,2996
Czechia,CZ,CZE,10649800,2022-01-05,Country_Website,504,2852
Czechia,CZ,CZE,10649800,2022-01-06,Country_Website,503,2728
Czechia,CZ,CZE,10649800,2022-01-07,Country_Website,470,2608
Czechia,CZ,CZE,10649800,2022-01-08,Country_Website,450,2375
Czechia,CZ,CZE,10649800,2022-01-09,Country_Website,429,2351
Czechia,CZ,CZE,10649800,2021-12-27,Country_Website,709,3749
Czechia,CZ,CZE,10649800,2021-12-28,Country_Website,693,3655
Czechia,CZ,CZE,10649800,2021-12-29,Country_Website,671,3473
Czechia,CZ,CZE,10649800,2021-12-30,Country_Website,611,3278
Czechia,CZ,CZE,10649800,2021-12-31,Country_Website,596,3117
Czechia,CZ,CZE,10649800,2022-01-01,Country_Website,583,2872
Czechia,CZ,CZE,10649800,2022-01-02,Country_Website,572,2892
Czechia,CZ,CZE,10649800,2021-12-20,Country_Website,875,5159
Czechia,CZ,CZE,10649800,2021-12-21,Country_Website,844,4909
Czechia,CZ,CZE,10649800,2021-12-22,Country_Website,808,4564
Czechia,CZ,CZE,10649800,2021-12-23,Country_Website,764,4114
Czechia,CZ,CZE,10649800,2021-12-24,Country_Website,735,3501
Czechia,CZ,CZE,10649800,2021-12-25,Country_Website,724,3332
Czechia,CZ,CZE,10649800,2021-12-26,Country_Website,722,3388
Czechia,CZ,CZE,10649800,2021-12-13,Country_Website,1028,6384
Czechia,CZ,CZE,10649800,2021-12-14,Country_Website,986,6099
Czechia,CZ,CZE,10649800,2021-12-15,Country_Website,956,5851
Czechia,CZ,CZE,10649800,2021-12-16,Country_Website,908,5649
Czechia,CZ,CZE,10649800,2021-12-17,Country_Website,893,5338
Czechia,CZ,CZE,10649800,2021-12-18,Country_Website,883,4818
Czechia,CZ,CZE,10649800,2021-12-19,Country_Website,848,4799
Czechia,CZ,CZE,10649800,2021-12-06,Country_Website,1064,7138
Czechia,CZ,CZE,10649800,2021-12-07,Country_Website,1054,6914
Czechia,CZ,CZE,10649800,2021-12-08,Country_Website,1085,6762
Czechia,CZ,CZE,10649800,2021-12-09,Country_Website,1089,6593
Czechia,CZ,CZE,10649800,2021-12-10,Country_Website,1058,6402
Czechia,CZ,CZE,10649800,2021-12-11,Country_Website,1022,5873
Czechia,CZ,CZE,10649800,2021-12-12,Country_Website,1017,5898
Czechia,CZ,CZE,10649800,2021-11-29,Country_Website,1101,7105
Czechia,CZ,CZE,10649800,2021-11-30,Country_Website,1117,7028
Czechia,CZ,CZE,10649800,2021-12-01,Country_Website,1108,6981
Czechia,CZ,CZE,10649800,2021-12-02,Country_Website,1090,7073
Czechia,CZ,CZE,10649800,2021-12-03,Country_Website,1076,7036
Czechia,CZ,CZE,10649800,2021-12-04,Country_Website,1037,6561
Czechia,CZ,CZE,10649800,2021-12-05,Country_Website,1047,6668
Czechia,CZ,CZE,10649800,2021-11-22,Country_Website,822,6032
Czechia,CZ,CZE,10649800,2021-11-23,Country_Website,855,6136
Czechia,CZ,CZE,10649800,2021-11-24,Country_Website,888,6238
Czechia,CZ,CZE,10649800,2021-11-25,Country_Website,928,6343
Czechia,CZ,CZE,10649800,2021-11-26,Country_Website,947,6437
Czechia,CZ,CZE,10649800,2021-11-27,Country_Website,972,6217
Czechia,CZ,CZE,10649800,2021-11-28,Country_Website,1010,6418
Czechia,CZ,CZE,10649800,2021-11-15,Country_Website,677,4805
Czechia,CZ,CZE,10649800,2021-11-16,Country_Website,689,4889
Czechia,CZ,CZE,10649800,2021-11-17,Country_Website,715,4826
Czechia,CZ,CZE,10649800,2021-11-18,Country_Website,746,5200
Czechia,CZ,CZE,10649800,2021-11-19,Country_Website,769,5319
Czechia,CZ,CZE,10649800,2021-11-20,Country_Website,763,5208
Czechia,CZ,CZE,10649800,2021-11-21,Country_Website,779,5421
Czechia,CZ,CZE,10649800,2021-11-08,Country_Website,476,3416
Czechia,CZ,CZE,10649800,2021-11-09,Country_Website,511,3622
Czechia,CZ,CZE,10649800,2021-11-10,Country_Website,551,3765
Czechia,CZ,CZE,10649800,2021-11-11,Country_Website,560,3897
Czechia,CZ,CZE,10649800,2021-11-12,Country_Website,585,4060
Czechia,CZ,CZE,10649800,2021-11-13,Country_Website,594,3999
Czechia,CZ,CZE,10649800,2021-11-14,Country_Website,622,4146
Czechia,CZ,CZE,10649800,2021-11-01,Country_Website,290,2107
Czechia,CZ,CZE,10649800,2021-11-02,Country_Website,305,2298
Czechia,CZ,CZE,10649800,2021-11-03,Country_Website,325,2500
Czechia,CZ,CZE,10649800,2021-11-04,Country_Website,340,2665
Czechia,CZ,CZE,10649800,2021-11-05,Country_Website,381,2806
Czechia,CZ,CZE,10649800,2021-11-06,Country_Website,391,2802
Czechia,CZ,CZE,10649800,2021-11-07,Country_Website,417,2955
Czechia,CZ,CZE,10649800,2021-10-25,Country_Website,171,1175
Czechia,CZ,CZE,10649800,2021-10-26,Country_Website,182,1296
Czechia,CZ,CZE,10649800,2021-10-27,Country_Website,187,1400
Czechia,CZ,CZE,10649800,2021-10-28,Country_Website,192,1395
Czechia,CZ,CZE,10649800,2021-10-29,Country_Website,200,1581
Czechia,CZ,CZE,10649800,2021-10-30,Country_Website,222,1599
Czechia,CZ,CZE,10649800,2021-10-31,Country_Website,257,1731
Czechia,CZ,CZE,10649800,2021-10-18,Country_Website,108,666
Czechia,CZ,CZE,10649800,2021-10-19,Country_Website,114,734
Czechia,CZ,CZE,10649800,2021-10-20,Country_Website,117,795
Czechia,CZ,CZE,10649800,2021-10-21,Country_Website,125,851
Czechia,CZ,CZE,10649800,2021-10-22,Country_Website,129,922
Czechia,CZ,CZE,10649800,2021-10-23,Country_Website,132,929
Czechia,CZ,CZE,10649800,2021-10-24,Country_Website,150,993
Czechia,CZ,CZE,10649800,2021-10-11,Country_Website,78,425
Czechia,CZ,CZE,10649800,2021-10-12,Country_Website,89,444
Czechia,CZ,CZE,10649800,2021-10-13,Country_Website,90,470
Czechia,CZ,CZE,10649800,2021-10-14,Country_Website,97,496
Czechia,CZ,CZE,10649800,2021-10-15,Country_Website,94,527
Czechia,CZ,CZE,10649800,2021-10-16,Country_Website,89,515
Czechia,CZ,CZE,10649800,2021-10-17,Country_Website,95,543
Czechia,CZ,CZE,10649800,2021-10-04,Country_Website,42,302
Czechia,CZ,CZE,10649800,2021-10-05,Country_Website,53,302
Czechia,CZ,CZE,10649800,2021-10-06,Country_Website,69,327
Czechia,CZ,CZE,10649800,2021-10-07,Country_Website,62,316
Czechia,CZ,CZE,10649800,2021-10-08,Country_Website,64,344
Czechia,CZ,CZE,10649800,2021-10-09,Country_Website,58,333
Czechia,CZ,CZE,10649800,2021-10-10,Country_Website,61,350
Czechia,CZ,CZE,10649800,2021-09-27,Country_Website,38,229
Czechia,CZ,CZE,10649800,2021-09-28,Country_Website,42,226
Czechia,CZ,CZE,10649800,2021-09-29,Country_Website,39,253
Czechia,CZ,CZE,10649800,2021-09-30,Country_Website,37,251
Czechia,CZ,CZE,10649800,2021-10-01,Country_Website,30,244
Czechia,CZ,CZE,10649800,2021-10-02,Country_Website,36,234
Czechia,CZ,CZE,10649800,2021-10-03,Country_Website,37,247
Czechia,CZ,CZE,10649800,2021-09-20,Country_Website,30,185
Czechia,CZ,CZE,10649800,2021-09-21,Country_Website,28,181
Czechia,CZ,CZE,10649800,2021-09-22,Country_Website,27,182
Czechia,CZ,CZE,10649800,2021-09-23,Country_Website,28,183
Czechia,CZ,CZE,10649800,2021-09-24,Country_Website,31,188
Czechia,CZ,CZE,10649800,2021-09-25,Country_Website,35,188
Czechia,CZ,CZE,10649800,2021-09-26,Country_Website,32,197
Czechia,CZ,CZE,10649800,2021-09-13,Country_Website,22,157
Czechia,CZ,CZE,10649800,2021-09-14,Country_Website,26,164
Czechia,CZ,CZE,10649800,2021-09-15,Country_Website,30,168
Czechia,CZ,CZE,10649800,2021-09-16,Country_Website,32,166
Czechia,CZ,CZE,10649800,2021-09-17,Country_Website,34,182
Czechia,CZ,CZE,10649800,2021-09-18,Country_Website,31,161
Czechia,CZ,CZE,10649800,2021-09-19,Country_Website,28,164
Czechia,CZ,CZE,10649800,2021-09-06,Country_Website,12,92
Czechia,CZ,CZE,10649800,2021-09-07,Country_Website,16,97
Czechia,CZ,CZE,10649800,2021-09-08,Country_Website,15,102
Czechia,CZ,CZE,10649800,2021-09-09,Country_Website,15,113
Czechia,CZ,CZE,10649800,2021-09-10,Country_Website,15,117
Czechia,CZ,CZE,10649800,2021-09-11,Country_Website,17,115
Czechia,CZ,CZE,10649800,2021-09-12,Country_Website,20,127
Czechia,CZ,CZE,10649800,2021-08-30,Country_Website,9,61
Czechia,CZ,CZE,10649800,2021-08-31,Country_Website,6,56
Czechia,CZ,CZE,10649800,2021-09-01,Country_Website,9,63
Czechia,CZ,CZE,10649800,2021-09-02,Country_Website,11,66
Czechia,CZ,CZE,10649800,2021-09-03,Country_Website,11,64
Czechia,CZ,CZE,10649800,2021-09-04,Country_Website,8,61
Czechia,CZ,CZE,10649800,2021-09-05,Country_Website,7,69
Czechia,CZ,CZE,10649800,2021-08-23,Country_Website,12,72
Czechia,CZ,CZE,10649800,2021-08-24,Country_Website,11,69
Czechia,CZ,CZE,10649800,2021-08-25,Country_Website,14,73
Czechia,CZ,CZE,10649800,2021-08-26,Country_Website,12,71
Czechia,CZ,CZE,10649800,2021-08-27,Country_Website,10,62
Czechia,CZ,CZE,10649800,2021-08-28,Country_Website,10,56
Czechia,CZ,CZE,10649800,2021-08-29,Country_Website,8,55
Czechia,CZ,CZE,10649800,2021-08-16,Country_Website,18,74
Czechia,CZ,CZE,10649800,2021-08-17,Country_Website,18,74
Czechia,CZ,CZE,10649800,2021-08-18,Country_Website,16,78
Czechia,CZ,CZE,10649800,2021-08-19,Country_Website,18,73
Czechia,CZ,CZE,10649800,2021-08-20,Country_Website,14,72
Czechia,CZ,CZE,10649800,2021-08-21,Country_Website,12,61
Czechia,CZ,CZE,10649800,2021-08-22,Country_Website,12,66
Czechia,CZ,CZE,10649800,2021-08-09,Country_Website,16,68
Czechia,CZ,CZE,10649800,2021-08-10,Country_Website,17,63
Czechia,CZ,CZE,10649800,2021-08-11,Country_Website,20,65
Czechia,CZ,CZE,10649800,2021-08-12,Country_Website,18,65
Czechia,CZ,CZE,10649800,2021-08-13,Country_Website,16,56
Czechia,CZ,CZE,10649800,2021-08-14,Country_Website,17,59
Czechia,CZ,CZE,10649800,2021-08-15,Country_Website,17,61
Czechia,CZ,CZE,10649800,2021-08-02,Country_Website,13,61
Czechia,CZ,CZE,10649800,2021-08-03,Country_Website,12,57
Czechia,CZ,CZE,10649800,2021-08-04,Country_Website,12,59
Czechia,CZ,CZE,10649800,2021-08-05,Country_Website,12,60
Czechia,CZ,CZE,10649800,2021-08-06,Country_Website,12,60
Czechia,CZ,CZE,10649800,2021-08-07,Country_Website,11,59
Czechia,CZ,CZE,10649800,2021-08-08,Country_Website,14,58
Czechia,CZ,CZE,10649800,2021-07-26,Country_Website,6,63
Czechia,CZ,CZE,10649800,2021-07-27,Country_Website,7,55
Czechia,CZ,CZE,10649800,2021-07-28,Country_Website,7,55
Czechia,CZ,CZE,10649800,2021-07-29,Country_Website,9,62
Czechia,CZ,CZE,10649800,2021-07-30,Country_Website,11,62
Czechia,CZ,CZE,10649800,2021-07-31,Country_Website,12,58
Czechia,CZ,CZE,10649800,2021-08-01,Country_Website,11,52
Czechia,CZ,CZE,10649800,2021-07-19,Country_Website,6,49
Czechia,CZ,CZE,10649800,2021-07-20,Country_Website,6,45
Czechia,CZ,CZE,10649800,2021-07-21,Country_Website,5,47
Czechia,CZ,CZE,10649800,2021-07-22,Country_Website,6,46
Czechia,CZ,CZE,10649800,2021-07-23,Country_Website,5,46
Czechia,CZ,CZE,10649800,2021-07-24,Country_Website,4,43
Czechia,CZ,CZE,10649800,2021-07-25,Country_Website,4,50
Czechia,CZ,CZE,10649800,2021-07-12,Country_Website,3,35
Czechia,CZ,CZE,10649800,2021-07-13,Country_Website,3,33
Czechia,CZ,CZE,10649800,2021-07-14,Country_Website,5,31
Czechia,CZ,CZE,10649800,2021-07-15,Country_Website,6,32
Czechia,CZ,CZE,10649800,2021-07-16,Country_Website,7,35
Czechia,CZ,CZE,10649800,2021-07-17,Country_Website,6,33
Czechia,CZ,CZE,10649800,2021-07-18,Country_Website,7,35
Czechia,CZ,CZE,10649800,2021-07-05,Country_Website,4,35
Czechia,CZ,CZE,10649800,2021-07-06,Country_Website,4,34
Czechia,CZ,CZE,10649800,2021-07-07,Country_Website,3,44
Czechia,CZ,CZE,10649800,2021-07-08,Country_Website,4,41
Czechia,CZ,CZE,10649800,2021-07-09,Country_Website,4,37
Czechia,CZ,CZE,10649800,2021-07-10,Country_Website,3,26
Czechia,CZ,CZE,10649800,2021-07-11,Country_Website,2,26
Czechia,CZ,CZE,10649800,2021-06-28,Country_Website,9,65
Czechia,CZ,CZE,10649800,2021-06-29,Country_Website,11,60
Czechia,CZ,CZE,10649800,2021-06-30,Country_Website,10,60
Czechia,CZ,CZE,10649800,2021-07-01,Country_Website,8,50
Czechia,CZ,CZE,10649800,2021-07-02,Country_Website,6,41
Czechia,CZ,CZE,10649800,2021-07-03,Country_Website,5,30
Czechia,CZ,CZE,10649800,2021-07-04,Country_Website,4,33
Czechia,CZ,CZE,10649800,2021-06-21,Country_Website,13,94
Czechia,CZ,CZE,10649800,2021-06-22,Country_Website,14,90
Czechia,CZ,CZE,10649800,2021-06-23,Country_Website,11,87
Czechia,CZ,CZE,10649800,2021-06-24,Country_Website,13,84
Czechia,CZ,CZE,10649800,2021-06-25,Country_Website,10,70
Czechia,CZ,CZE,10649800,2021-06-26,Country_Website,10,58
Czechia,CZ,CZE,10649800,2021-06-27,Country_Website,8,59
Czechia,CZ,CZE,10649800,2021-06-14,Country_Website,26,171
Czechia,CZ,CZE,10649800,2021-06-15,Country_Website,19,144
Czechia,CZ,CZE,10649800,2021-06-16,Country_Website,15,123
Czechia,CZ,CZE,10649800,2021-06-17,Country_Website,17,122
Czechia,CZ,CZE,10649800,2021-06-18,Country_Website,18,114
Czechia,CZ,CZE,10649800,2021-06-19,Country_Website,13,91
Czechia,CZ,CZE,10649800,2021-06-20,Country_Website,12,89
Czechia,CZ,CZE,10649800,2021-06-07,Country_Website,45,306
Czechia,CZ,CZE,10649800,2021-06-08,Country_Website,43,290
