country,country_code_2_digit,country_code_3_digit,population,year_week,source,cases_count,deaths_count
Slovakia,SK,SVK,5450421,2022-33,TESSy COVID-19,,15
Slovakia,SK,SVK,5450421,2022-34,TESSy COVID-19,,17
Slovakia,SK,SVK,5450421,2022-35,TESSy COVID-19,,9
Slovakia,SK,SVK,5450421,2022-36,TESSy COVID-19,,8
Slovakia,SK,SVK,5450421,2022-37,TESSy COVID-19,,11
Slovakia,SK,SVK,5450421,2022-38,TESSy COVID-19,,9
Slovakia,SK,SVK,5450421,2022-39,TESSy COVID-19,,16
Slovakia,SK,SVK,5450421,2022-40,TESSy COVID-19,,25
Slovakia,SK,SVK,5450421,2022-41,TESSy COVID-19,,29
Slovakia,SK,SVK,5450421,2022-42,TESSy COVID-19,,13
Slovakia,SK,SVK,5450421,2022-43,TESSy COVID-19,,16
Slovakia,SK,SVK,5450421,2022-44,TESSy COVID-19,,14
Slovakia,SK,SVK,5450421,2022-45,TESSy COVID-19,,3
Slovakia,SK,SVK,5450421,2022-46,TESSy COVID-19,,10
Slovakia,SK,SVK,5450421,2022-47,TESSy COVID-19,,9
Slovakia,SK,SVK,5450421,2022-48,TESSy COVID-19,,8
Slovakia,SK,SVK,5450421,2022-49,TESSy COVID-19,,6
Slovakia,SK,SVK,5450421,2022-50,TESSy COVID-19,,9
Slovakia,SK,SVK,5450421,2022-51,TESSy COVID-19,,11
Slovakia,SK,SVK,5450421,2022-52,TESSy COVID-19,,10
Slovakia,SK,SVK,5450421,2023-01,TESSy COVID-19,,7
Slovakia,SK,SVK,5450421,2023-02,TESSy COVID-19,,8
Slovakia,SK,SVK,5450421,2023-03,TESSy COVID-19,,10
Slovakia,SK,SVK,5450421,2023-04,TESSy COVID-19,,4
Slovakia,SK,SVK,5450421,2023-05,TESSy COVID-19,,5
Slovakia,SK,SVK,5450421,2023-06,TESSy COVID-19,,8
Slovakia,SK,SVK,5450421,2023-07,TESSy COVID-19,,14
Slovakia,SK,SVK,5450421,2023-08,TESSy COVID-19,,7
Slovakia,SK,SVK,5450421,2023-09,TESSy COVID-19,,9
Slovakia,SK,SVK,5450421,2023-10,TESSy COVID-19,,11
Slovakia,SK,SVK,5450421,2023-11,TESSy COVID-19,,4
Slovakia,SK,SVK,5450421,2023-12,TESSy COVID-19,,8
Slovakia,SK,SVK,5450421,2023-13,TESSy COVID-19,,5
Slovakia,SK,SVK,5450421,2023-14,TESSy COVID-19,,5
Slovakia,SK,SVK,5450421,2023-15,TESSy COVID-19,,5
Slovakia,SK,SVK,5450421,2023-16,TESSy COVID-19,,6
Slovakia,SK,SVK,5450421,2023-17,TESSy COVID-19,,2
Slovakia,SK,SVK,5450421,2023-18,TESSy COVID-19,,3
Slovakia,SK,SVK,5450421,2023-19,TESSy COVID-19,,1
Slovakia,SK,SVK,5450421,2023-20,TESSy COVID-19,,1
Slovakia,SK,SVK,5450421,2023-21,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-22,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-23,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-24,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-25,TESSy COVID-19,,1
Slovakia,SK,SVK,5450421,2023-26,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-27,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-28,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-29,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-30,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-31,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-32,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-33,TESSy COVID-19,,0
Slovakia,SK,SVK,5450421,2023-34,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-01,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-02,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-03,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-04,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-05,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-06,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-07,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-08,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-09,TESSy COVID-19,,
Slovenia,SI,SVN,2080908,2020-10,TESSy COVID-19,20,
Slovenia,SI,SVN,2080908,2020-11,TESSy COVID-19,230,
Slovenia,SI,SVN,2080908,2020-12,TESSy COVID-19,192,
Slovenia,SI,SVN,2080908,2020-13,TESSy COVID-19,315,
Slovenia,SI,SVN,2080908,2020-14,TESSy COVID-19,264,
Slovenia,SI,SVN,2080908,2020-15,TESSy COVID-19,192,
Slovenia,SI,SVN,2080908,2020-16,TESSy COVID-19,123,
Slovenia,SI,SVN,2080908,2020-17,TESSy COVID-19,67,
Slovenia,SI,SVN,2080908,2020-18,TESSy COVID-19,36,
Slovenia,SI,SVN,2080908,2020-19,TESSy COVID-19,21,
Slovenia,SI,SVN,2080908,2020-20,TESSy COVID-19,6,
Slovenia,SI,SVN,2080908,2020-21,TESSy COVID-19,3,
Slovenia,SI,SVN,2080908,2020-22,TESSy COVID-19,4,
Slovenia,SI,SVN,2080908,2020-23,TESSy COVID-19,12,
Slovenia,SI,SVN,2080908,2020-24,TESSy COVID-19,11,
Slovenia,SI,SVN,2080908,2020-25,TESSy COVID-19,25,
Slovenia,SI,SVN,2080908,2020-26,TESSy COVID-19,63,
Slovenia,SI,SVN,2080908,2020-27,TESSy COVID-19,132,
Slovenia,SI,SVN,2080908,2020-28,TESSy COVID-19,134,
Slovenia,SI,SVN,2080908,2020-29,TESSy COVID-19,104,
Slovenia,SI,SVN,2080908,2020-30,TESSy COVID-19,134,
Slovenia,SI,SVN,2080908,2020-31,TESSy COVID-19,94,
Slovenia,SI,SVN,2080908,2020-32,TESSy COVID-19,74,
Slovenia,SI,SVN,2080908,2020-33,TESSy COVID-19,174,
Slovenia,SI,SVN,2080908,2020-34,TESSy COVID-19,236,
Slovenia,SI,SVN,2080908,2020-35,TESSy COVID-19,218,
Slovenia,SI,SVN,2080908,2020-36,TESSy COVID-19,307,
Slovenia,SI,SVN,2080908,2020-37,TESSy COVID-19,559,
Slovenia,SI,SVN,2080908,2020-38,TESSy COVID-19,721,
Slovenia,SI,SVN,2080908,2020-39,TESSy COVID-19,919,
Slovenia,SI,SVN,2080908,2020-40,TESSy COVID-19,1186,
Slovenia,SI,SVN,2080908,2020-41,TESSy COVID-19,2258,
Slovenia,SI,SVN,2080908,2020-42,TESSy COVID-19,4852,
Slovenia,SI,SVN,2080908,2020-43,TESSy COVID-19,10427,
Slovenia,SI,SVN,2080908,2020-44,TESSy COVID-19,12106,
Slovenia,SI,SVN,2080908,2020-45,TESSy COVID-19,9437,
Slovenia,SI,SVN,2080908,2020-46,TESSy COVID-19,9927,
Slovenia,SI,SVN,2080908,2020-47,TESSy COVID-19,10215,
Slovenia,SI,SVN,2080908,2020-48,TESSy COVID-19,10073,
Slovenia,SI,SVN,2080908,2020-49,TESSy COVID-19,10459,
Slovenia,SI,SVN,2080908,2020-50,TESSy COVID-19,10455,
Slovenia,SI,SVN,2080908,2020-51,TESSy COVID-19,9517,
Slovenia,SI,SVN,2080908,2020-52,TESSy COVID-19,9109,
Slovenia,SI,SVN,2080908,2020-53,TESSy COVID-19,10550,
Slovenia,SI,SVN,2080908,2021-01,TESSy COVID-19,13866,
Slovenia,SI,SVN,2080908,2021-02,TESSy COVID-19,9749,
Slovenia,SI,SVN,2080908,2021-03,TESSy COVID-19,8703,
Slovenia,SI,SVN,2080908,2021-04,TESSy COVID-19,8642,
Slovenia,SI,SVN,2080908,2021-05,TESSy COVID-19,7100,
Slovenia,SI,SVN,2080908,2021-06,TESSy COVID-19,5716,
Slovenia,SI,SVN,2080908,2021-07,TESSy COVID-19,5261,
Slovenia,SI,SVN,2080908,2021-08,TESSy COVID-19,5427,
Slovenia,SI,SVN,2080908,2021-09,TESSy COVID-19,5370,
Slovenia,SI,SVN,2080908,2021-10,TESSy COVID-19,4876,
Slovenia,SI,SVN,2080908,2021-11,TESSy COVID-19,5797,
Slovenia,SI,SVN,2080908,2021-12,TESSy COVID-19,6659,
Slovenia,SI,SVN,2080908,2021-13,TESSy COVID-19,7472,
Slovenia,SI,SVN,2080908,2021-14,TESSy COVID-19,6378,
Slovenia,SI,SVN,2080908,2021-15,TESSy COVID-19,5523,
Slovenia,SI,SVN,2080908,2021-16,TESSy COVID-19,4851,
Slovenia,SI,SVN,2080908,2021-17,TESSy COVID-19,4680,
Slovenia,SI,SVN,2080908,2021-18,TESSy COVID-19,4280,
Slovenia,SI,SVN,2080908,2021-19,TESSy COVID-19,3196,
Slovenia,SI,SVN,2080908,2021-20,TESSy COVID-19,2351,
Slovenia,SI,SVN,2080908,2021-21,TESSy COVID-19,1955,
Slovenia,SI,SVN,2080908,2021-22,TESSy COVID-19,1711,
Slovenia,SI,SVN,2080908,2021-23,TESSy COVID-19,1033,
Slovenia,SI,SVN,2080908,2021-24,TESSy COVID-19,532,
Slovenia,SI,SVN,2080908,2021-25,TESSy COVID-19,251,
Slovenia,SI,SVN,2080908,2021-26,TESSy COVID-19,177,
Slovenia,SI,SVN,2080908,2021-27,TESSy COVID-19,387,
Slovenia,SI,SVN,2080908,2021-28,TESSy COVID-19,377,
Slovenia,SI,SVN,2080908,2021-29,TESSy COVID-19,473,
Slovenia,SI,SVN,2080908,2021-30,TESSy COVID-19,631,
Slovenia,SI,SVN,2080908,2021-31,TESSy COVID-19,849,
Slovenia,SI,SVN,2080908,2021-32,TESSy COVID-19,1333,
Slovenia,SI,SVN,2080908,2021-33,TESSy COVID-19,2173,
Slovenia,SI,SVN,2080908,2021-34,TESSy COVID-19,3001,
Slovenia,SI,SVN,2080908,2021-35,TESSy COVID-19,3889,
Slovenia,SI,SVN,2080908,2021-36,TESSy COVID-19,5927,
Slovenia,SI,SVN,2080908,2021-37,TESSy COVID-19,7321,
Slovenia,SI,SVN,2080908,2021-38,TESSy COVID-19,6190,
Slovenia,SI,SVN,2080908,2021-39,TESSy COVID-19,6135,
Slovenia,SI,SVN,2080908,2021-40,TESSy COVID-19,5560,
Slovenia,SI,SVN,2080908,2021-41,TESSy COVID-19,6855,
Slovenia,SI,SVN,2080908,2021-42,TESSy COVID-19,12129,
Slovenia,SI,SVN,2080908,2021-43,TESSy COVID-19,16496,
Slovenia,SI,SVN,2080908,2021-44,TESSy COVID-19,20173,
Slovenia,SI,SVN,2080908,2021-45,TESSy COVID-19,22694,
Slovenia,SI,SVN,2080908,2021-46,TESSy COVID-19,22116,
Slovenia,SI,SVN,2080908,2021-47,TESSy COVID-19,16328,
Slovenia,SI,SVN,2080908,2021-48,TESSy COVID-19,12407,
Slovenia,SI,SVN,2080908,2021-49,TESSy COVID-19,9762,
Slovenia,SI,SVN,2080908,2021-50,TESSy COVID-19,8517,
Slovenia,SI,SVN,2080908,2021-51,TESSy COVID-19,7602,
Slovenia,SI,SVN,2080908,2021-52,TESSy COVID-19,10794,
Slovenia,SI,SVN,2080908,2022-01,TESSy COVID-19,25801,
Slovenia,SI,SVN,2080908,2022-02,TESSy COVID-19,45033,
Slovenia,SI,SVN,2080908,2022-03,TESSy COVID-19,73730,
Slovenia,SI,SVN,2080908,2022-04,TESSy COVID-19,98826,
Slovenia,SI,SVN,2080908,2022-05,TESSy COVID-19,89441,
Slovenia,SI,SVN,2080908,2022-06,TESSy COVID-19,51552,
Slovenia,SI,SVN,2080908,2022-07,TESSy COVID-19,28450,
Slovenia,SI,SVN,2080908,2022-08,TESSy COVID-19,12487,
Slovenia,SI,SVN,2080908,2022-09,TESSy COVID-19,11796,
Slovenia,SI,SVN,2080908,2022-10,TESSy COVID-19,14385,
Slovenia,SI,SVN,2080908,2022-11,TESSy COVID-19,19377,
Slovenia,SI,SVN,2080908,2022-12,TESSy COVID-19,19975,
Slovenia,SI,SVN,2080908,2022-13,TESSy COVID-19,17024,
Slovenia,SI,SVN,2080908,2022-14,TESSy COVID-19,12973,
Slovenia,SI,SVN,2080908,2022-15,TESSy COVID-19,9487,
Slovenia,SI,SVN,2080908,2022-16,TESSy COVID-19,6980,
Slovenia,SI,SVN,2080908,2022-17,TESSy COVID-19,5976,
Slovenia,SI,SVN,2080908,2022-18,TESSy COVID-19,5157,
Slovenia,SI,SVN,2080908,2022-19,TESSy COVID-19,3804,
Slovenia,SI,SVN,2080908,2022-20,TESSy COVID-19,2754,
Slovenia,SI,SVN,2080908,2022-21,TESSy COVID-19,2024,
Slovenia,SI,SVN,2080908,2022-22,TESSy COVID-19,1735,
Slovenia,SI,SVN,2080908,2022-23,TESSy COVID-19,2006,
Slovenia,SI,SVN,2080908,2022-24,TESSy COVID-19,2853,
Slovenia,SI,SVN,2080908,2022-25,TESSy COVID-19,4205,
Slovenia,SI,SVN,2080908,2022-26,TESSy COVID-19,6062,
Slovenia,SI,SVN,2080908,2022-27,TESSy COVID-19,8766,
Slovenia,SI,SVN,2080908,2022-28,TESSy COVID-19,10756,
Slovenia,SI,SVN,2080908,2022-29,TESSy COVID-19,11499,
Slovenia,SI,SVN,2080908,2022-30,TESSy COVID-19,11465,
Slovenia,SI,SVN,2080908,2022-31,TESSy COVID-19,10282,
Slovenia,SI,SVN,2080908,2022-32,TESSy COVID-19,9878,
Slovenia,SI,SVN,2080908,2022-33,TESSy COVID-19,9473,
Slovenia,SI,SVN,2080908,2022-34,TESSy COVID-19,9414,
Slovenia,SI,SVN,2080908,2022-35,TESSy COVID-19,8906,
Slovenia,SI,SVN,2080908,2022-36,TESSy COVID-19,11450,
Slovenia,SI,SVN,2080908,2022-37,TESSy COVID-19,14454,
Slovenia,SI,SVN,2080908,2022-38,TESSy COVID-19,14000,
Slovenia,SI,SVN,2080908,2022-39,TESSy COVID-19,15885,
Slovenia,SI,SVN,2080908,2022-40,TESSy COVID-19,15708,
Slovenia,SI,SVN,2080908,2022-41,TESSy COVID-19,12986,
Slovenia,SI,SVN,2080908,2022-42,TESSy COVID-19,9803,
Slovenia,SI,SVN,2080908,2022-43,TESSy COVID-19,7447,
Slovenia,SI,SVN,2080908,2022-44,TESSy COVID-19,4567,
Slovenia,SI,SVN,2080908,2022-45,TESSy COVID-19,4362,
Slovenia,SI,SVN,2080908,2022-46,TESSy COVID-19,5422,
Slovenia,SI,SVN,2080908,2022-47,TESSy COVID-19,6877,
Slovenia,SI,SVN,2080908,2022-48,TESSy COVID-19,9278,
Slovenia,SI,SVN,2080908,2022-49,TESSy COVID-19,12161,
Slovenia,SI,SVN,2080908,2022-50,TESSy COVID-19,12766,
Slovenia,SI,SVN,2080908,2022-51,TESSy COVID-19,11668,
Slovenia,SI,SVN,2080908,2022-52,TESSy COVID-19,7698,
Slovenia,SI,SVN,2080908,2023-01,TESSy COVID-19,5940,
Slovenia,SI,SVN,2080908,2023-02,TESSy COVID-19,3281,
Slovenia,SI,SVN,2080908,2023-03,TESSy COVID-19,2025,
Slovenia,SI,SVN,2080908,2023-04,TESSy COVID-19,1621,
Slovenia,SI,SVN,2080908,2023-05,TESSy COVID-19,1384,
Slovenia,SI,SVN,2080908,2023-06,TESSy COVID-19,1238,
Slovenia,SI,SVN,2080908,2023-07,TESSy COVID-19,1653,
Slovenia,SI,SVN,2080908,2023-08,TESSy COVID-19,2046,
Slovenia,SI,SVN,2080908,2023-09,TESSy COVID-19,2355,
Slovenia,SI,SVN,2080908,2023-10,TESSy COVID-19,2843,
Slovenia,SI,SVN,2080908,2023-11,TESSy COVID-19,2888,
Slovenia,SI,SVN,2080908,2023-12,TESSy COVID-19,3044,
Slovenia,SI,SVN,2080908,2023-13,TESSy COVID-19,2432,
Slovenia,SI,SVN,2080908,2023-14,TESSy COVID-19,939,
Slovenia,SI,SVN,2080908,2023-15,TESSy COVID-19,559,
Slovenia,SI,SVN,2080908,2023-16,TESSy COVID-19,456,
Slovenia,SI,SVN,2080908,2023-17,TESSy COVID-19,309,
Slovenia,SI,SVN,2080908,2023-18,TESSy COVID-19,201,
Slovenia,SI,SVN,2080908,2023-19,TESSy COVID-19,182,
Slovenia,SI,SVN,2080908,2023-20,TESSy COVID-19,182,
Slovenia,SI,SVN,2080908,2023-21,TESSy COVID-19,191,
Slovenia,SI,SVN,2080908,2023-22,TESSy COVID-19,110,
Slovenia,SI,SVN,2080908,2023-23,TESSy COVID-19,85,
Slovenia,SI,SVN,2080908,2023-24,TESSy COVID-19,61,
Slovenia,SI,SVN,2080908,2023-25,TESSy COVID-19,36,
Slovenia,SI,SVN,2080908,2023-26,TESSy COVID-19,20,
Slovenia,SI,SVN,2080908,2023-27,TESSy COVID-19,27,
Slovenia,SI,SVN,2080908,2023-28,TESSy COVID-19,6,
Slovenia,SI,SVN,2080908,2023-29,TESSy COVID-19,24,
Slovenia,SI,SVN,2080908,2023-30,TESSy COVID-19,16,
Slovenia,SI,SVN,2080908,2023-31,TESSy COVID-19,15,
Slovenia,SI,SVN,2080908,2023-32,TESSy COVID-19,27,
Slovenia,SI,SVN,2080908,2023-33,TESSy COVID-19,59,
Slovenia,SI,SVN,2080908,2023-34,TESSy COVID-19,72,
Slovenia,SI,SVN,2080908,2023-35,TESSy COVID-19,85,
Slovenia,SI,SVN,2080908,2020-10,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-11,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2020-12,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2020-13,TESSy COVID-19,,11
Slovenia,SI,SVN,2080908,2020-14,TESSy COVID-19,,20
Slovenia,SI,SVN,2080908,2020-15,TESSy COVID-19,,28
Slovenia,SI,SVN,2080908,2020-16,TESSy COVID-19,,22
Slovenia,SI,SVN,2080908,2020-17,TESSy COVID-19,,7
Slovenia,SI,SVN,2080908,2020-18,TESSy COVID-19,,15
Slovenia,SI,SVN,2080908,2020-19,TESSy COVID-19,,5
Slovenia,SI,SVN,2080908,2020-20,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2020-21,TESSy COVID-19,,2
Slovenia,SI,SVN,2080908,2020-22,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-23,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2020-24,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-25,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-26,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-27,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-28,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-29,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2020-30,TESSy COVID-19,,4
Slovenia,SI,SVN,2080908,2020-31,TESSy COVID-19,,5
Slovenia,SI,SVN,2080908,2020-32,TESSy COVID-19,,6
Slovenia,SI,SVN,2080908,2020-33,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2020-34,TESSy COVID-19,,2
Slovenia,SI,SVN,2080908,2020-35,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2020-36,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2020-37,TESSy COVID-19,,3
Slovenia,SI,SVN,2080908,2020-38,TESSy COVID-19,,8
Slovenia,SI,SVN,2080908,2020-39,TESSy COVID-19,,10
Slovenia,SI,SVN,2080908,2020-40,TESSy COVID-19,,7
Slovenia,SI,SVN,2080908,2020-41,TESSy COVID-19,,17
Slovenia,SI,SVN,2080908,2020-42,TESSy COVID-19,,34
Slovenia,SI,SVN,2080908,2020-43,TESSy COVID-19,,76
Slovenia,SI,SVN,2080908,2020-44,TESSy COVID-19,,153
Slovenia,SI,SVN,2080908,2020-45,TESSy COVID-19,,204
Slovenia,SI,SVN,2080908,2020-46,TESSy COVID-19,,271
Slovenia,SI,SVN,2080908,2020-47,TESSy COVID-19,,291
Slovenia,SI,SVN,2080908,2020-48,TESSy COVID-19,,361
Slovenia,SI,SVN,2080908,2020-49,TESSy COVID-19,,404
Slovenia,SI,SVN,2080908,2020-50,TESSy COVID-19,,353
Slovenia,SI,SVN,2080908,2020-51,TESSy COVID-19,,298
Slovenia,SI,SVN,2080908,2020-52,TESSy COVID-19,,257
Slovenia,SI,SVN,2080908,2020-53,TESSy COVID-19,,248
Slovenia,SI,SVN,2080908,2021-01,TESSy COVID-19,,201
Slovenia,SI,SVN,2080908,2021-02,TESSy COVID-19,,191
Slovenia,SI,SVN,2080908,2021-03,TESSy COVID-19,,187
Slovenia,SI,SVN,2080908,2021-04,TESSy COVID-19,,149
Slovenia,SI,SVN,2080908,2021-05,TESSy COVID-19,,119
Slovenia,SI,SVN,2080908,2021-06,TESSy COVID-19,,91
Slovenia,SI,SVN,2080908,2021-07,TESSy COVID-19,,41
Slovenia,SI,SVN,2080908,2021-08,TESSy COVID-19,,66
Slovenia,SI,SVN,2080908,2021-09,TESSy COVID-19,,38
Slovenia,SI,SVN,2080908,2021-10,TESSy COVID-19,,46
Slovenia,SI,SVN,2080908,2021-11,TESSy COVID-19,,49
Slovenia,SI,SVN,2080908,2021-12,TESSy COVID-19,,53
Slovenia,SI,SVN,2080908,2021-13,TESSy COVID-19,,61
Slovenia,SI,SVN,2080908,2021-14,TESSy COVID-19,,44
Slovenia,SI,SVN,2080908,2021-15,TESSy COVID-19,,46
Slovenia,SI,SVN,2080908,2021-16,TESSy COVID-19,,55
Slovenia,SI,SVN,2080908,2021-17,TESSy COVID-19,,52
Slovenia,SI,SVN,2080908,2021-18,TESSy COVID-19,,31
Slovenia,SI,SVN,2080908,2021-19,TESSy COVID-19,,29
Slovenia,SI,SVN,2080908,2021-20,TESSy COVID-19,,20
Slovenia,SI,SVN,2080908,2021-21,TESSy COVID-19,,18
Slovenia,SI,SVN,2080908,2021-22,TESSy COVID-19,,14
Slovenia,SI,SVN,2080908,2021-23,TESSy COVID-19,,20
Slovenia,SI,SVN,2080908,2021-24,TESSy COVID-19,,9
Slovenia,SI,SVN,2080908,2021-25,TESSy COVID-19,,6
Slovenia,SI,SVN,2080908,2021-26,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2021-27,TESSy COVID-19,,8
Slovenia,SI,SVN,2080908,2021-28,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2021-29,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2021-30,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2021-31,TESSy COVID-19,,1
Slovenia,SI,SVN,2080908,2021-32,TESSy COVID-19,,0
Slovenia,SI,SVN,2080908,2021-33,TESSy COVID-19,,9
Slovenia,SI,SVN,2080908,2021-34,TESSy COVID-19,,10
Slovenia,SI,SVN,2080908,2021-35,TESSy COVID-19,,8
Slovenia,SI,SVN,2080908,2021-36,TESSy COVID-19,,21
Slovenia,SI,SVN,2080908,2021-37,TESSy COVID-19,,36
Slovenia,SI,SVN,2080908,2021-38,TESSy COVID-19,,45
Slovenia,SI,SVN,2080908,2021-39,TESSy COVID-19,,54
Slovenia,SI,SVN,2080908,2021-40,TESSy COVID-19,,50
Slovenia,SI,SVN,2080908,2021-41,TESSy COVID-19,,35
Slovenia,SI,SVN,2080908,2021-42,TESSy COVID-19,,52
Slovenia,SI,SVN,2080908,2021-43,TESSy COVID-19,,74
Slovenia,SI,SVN,2080908,2021-44,TESSy COVID-19,,105
Slovenia,SI,SVN,2080908,2021-45,TESSy COVID-19,,128
Slovenia,SI,SVN,2080908,2021-46,TESSy COVID-19,,142
Slovenia,SI,SVN,2080908,2021-47,TESSy COVID-19,,148
Slovenia,SI,SVN,2080908,2021-48,TESSy COVID-19,,135
Slovenia,SI,SVN,2080908,2021-49,TESSy COVID-19,,114
Slovenia,SI,SVN,2080908,2021-50,TESSy COVID-19,,85
Slovenia,SI,SVN,2080908,2021-51,TESSy COVID-19,,61
Slovenia,SI,SVN,2080908,2021-52,TESSy COVID-19,,64
Slovenia,SI,SVN,2080908,2022-01,TESSy COVID-19,,57
Slovenia,SI,SVN,2080908,2022-02,TESSy COVID-19,,51
Slovenia,SI,SVN,2080908,2022-03,TESSy COVID-19,,84
Slovenia,SI,SVN,2080908,2022-04,TESSy COVID-19,,119
Slovenia,SI,SVN,2080908,2022-05,TESSy COVID-19,,173
Slovenia,SI,SVN,2080908,2022-06,TESSy COVID-19,,167
Slovenia,SI,SVN,2080908,2022-07,TESSy COVID-19,,185
Slovenia,SI,SVN,2080908,2022-08,TESSy COVID-19,,151
Slovenia,SI,SVN,2080908,2022-09,TESSy COVID-19,,101
Slovenia,SI,SVN,2080908,2022-10,TESSy COVID-19,,80
Slovenia,SI,SVN,2080908,2022-11,TESSy COVID-19,,64
Slovenia,SI,SVN,2080908,2022-12,TESSy COVID-19,,50
Slovenia,SI,SVN,2080908,2022-13,TESSy COVID-19,,60
Slovenia,SI,SVN,2080908,2022-14,TESSy COVID-19,,56
Slovenia,SI,SVN,2080908,2022-15,TESSy COVID-19,,51
Slovenia,SI,SVN,2080908,2022-16,TESSy COVID-19,,55
Slovenia,SI,SVN,2080908,2022-17,TESSy COVID-19,,40
Slovenia,SI,SVN,2080908,2022-18,TESSy COVID-19,,42
Slovenia,SI,SVN,2080908,2022-19,TESSy COVID-19,,31
Slovenia,SI,SVN,2080908,2022-20,TESSy COVID-19,,18
Slovenia,SI,SVN,2080908,2022-21,TESSy COVID-19,,11
Slovenia,SI,SVN,2080908,2022-22,TESSy COVID-19,,13
Slovenia,SI,SVN,2080908,2022-23,TESSy COVID-19,,9
Slovenia,SI,SVN,2080908,2022-24,TESSy COVID-19,,7
Slovenia,SI,SVN,2080908,2022-25,TESSy COVID-19,,4
Slovenia,SI,SVN,2080908,2022-26,TESSy COVID-19,,11
Slovenia,SI,SVN,2080908,2022-27,TESSy COVID-19,,20
Slovenia,SI,SVN,2080908,2022-28,TESSy COVID-19,,24
Slovenia,SI,SVN,2080908,2022-29,TESSy COVID-19,,53
Slovenia,SI,SVN,2080908,2022-30,TESSy COVID-19,,47
Slovenia,SI,SVN,2080908,2022-31,TESSy COVID-19,,50
Slovenia,SI,SVN,2080908,2022-32,TESSy COVID-19,,51
Slovenia,SI,SVN,2080908,2022-33,TESSy COVID-19,,34
Slovenia,SI,SVN,2080908,2022-34,TESSy COVID-19,,41
Slovenia,SI,SVN,2080908,2022-35,TESSy COVID-19,,28
Slovenia,SI,SVN,2080908,2022-36,TESSy COVID-19,,23
Slovenia,SI,SVN,2080908,2022-37,TESSy COVID-19,,33
Slovenia,SI,SVN,2080908,2022-38,TESSy COVID-19,,21
Slovenia,SI,SVN,2080908,2022-39,TESSy COVID-19,,37
Slovenia,SI,SVN,2080908,2022-40,TESSy COVID-19,,49
Slovenia,SI,SVN,2080908,2022-41,TESSy COVID-19,,49
Slovenia,SI,SVN,2080908,2022-42,TESSy COVID-19,,49
Slovenia,SI,SVN,2080908,2022-43,TESSy COVID-19,,34
Slovenia,SI,SVN,2080908,2022-44,TESSy COVID-19,,33
Slovenia,SI,SVN,2080908,2022-45,TESSy COVID-19,,22
Slovenia,SI,SVN,2080908,2022-46,TESSy COVID-19,,22
Slovenia,SI,SVN,2080908,2022-47,TESSy COVID-19,,27
Slovenia,SI,SVN,2080908,2022-48,TESSy COVID-19,,34
Slovenia,SI,SVN,2080908,2022-49,TESSy COVID-19,,41
Slovenia,SI,SVN,2080908,2022-50,TESSy COVID-19,,61
Slovenia,SI,SVN,2080908,2022-51,TESSy COVID-19,,75
Slovenia,SI,SVN,2080908,2022-52,TESSy COVID-19,,70
Slovenia,SI,SVN,2080908,2023-01,TESSy COVID-19,,71
